OBJECTID,latitude,longitude,Name,Data_Source,H2_pct,H2_ppm
5040,64.73419018600003,177.6607767270001,"Razdolnensky, 25","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",25,null
5046,49.51624000000003,-103.82133,"Saskatchewan","Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",96.37,null
5047,50.08809000000007,-101.83352999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",88.3,null
5048,49.80080000000004,-103.01433999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",87.42999999999999,null
5049,49.15806000000003,-103.85126999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",87.06,null
5050,49.46320000000003,-102.66893999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",75.5,null
5051,49.462620000000065,-104.01040999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",59.260000000000005,null
5052,49.50919000000003,-104.07777999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",44.12,null
5053,50.21699000000007,-102.06711999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",38.17,null
5054,49.421260000000075,-103.91485999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",35.17,null
5055,49.65705000000002,-101.78344,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",33.97,null
5056,49.79954000000003,-103.01795999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",32.28,null
5057,49.521160000000066,-103.72343999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",30.97,null
5058,49.47478000000006,-101.78628999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",30.53,null
5059,50.090780000000045,-101.83435999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",26.77,null
5060,49.52219000000007,-103.93559999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",26.46,null
5061,49.600930000000055,-104.03585999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",24.42,null
5062,50.35232000000007,-101.64754,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",23.09,null
5063,49.44688000000007,-103.79777999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",22.96,null
5064,49.44688000000007,-103.79777999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",22.05,null
5065,49.46539000000007,-104.02502999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",21.759999999999998,null
5066,49.85364000000003,-102.84266999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",21.55,null
5067,49.44688000000007,-103.79777999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",20.79,null
5068,49.26948000000004,-102.37311999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",20.23,null
5069,49.52019000000008,-103.71236999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",20.22,null
5070,49.969000000000044,-108.58902999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",18.87,null
5071,50.18269000000003,-101.90917999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",18.459999999999997,null
5072,49.38392000000004,-102.43376999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",18.12,null
5073,49.44454000000008,-104.02724999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",17.29,null
5074,49.38392000000004,-102.43376999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",16.919999999999998,null
5075,49.54140000000006,-102.84475999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",14.82,null
5076,49.00524000000006,-104.46821999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",14.74,null
5077,49.46187000000003,-104.00408999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",12.889999999999999,null
5078,49.51097000000004,-104.01960999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",12.879999999999999,null
5079,49.490050000000046,-103.10291999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",12.58,null
5080,49.52211000000005,-103.32252999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",12.55,null
5081,49.56900000000006,-108.63963999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",11.99,null
5082,49.91519000000005,-102.51358999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",11.940000000000001,null
5083,49.91551000000004,-102.51360999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",11.940000000000001,null
5084,50.20853000000005,-102.08670999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",11.81,null
5085,49.31722000000008,-103.46173999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",11.76,null
5086,49.79003000000006,-103.03602999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",11.43,null
5087,49.83614000000005,-107.59596999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",11.379999999999999,null
5088,49.01587000000006,-103.22240999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",10.95,null
5089,49.44688000000007,-103.79777999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",10.85,null
5090,49.31395000000003,-103.05833999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",10.56,null
5091,49.20460000000003,-104.80061999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",10.38,null
5092,49.529410000000034,-103.33160999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",10.34,null
5093,49.51110000000005,-103.31190999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",9.81,null
5094,49.51916000000005,-103.81134999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",9.77,null
5095,49.762920000000065,-103.11205999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",9.67,null
5096,49.52369000000005,-103.40177999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",9.66,null
5097,49.17947000000003,-104.73177999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",9.16,null
5098,49.40331000000003,-102.56535999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",8.75,null
5099,49.294700000000034,-103.02461999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",8.66,null
5100,49.44908000000003,-103.91060999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",8.57,null
5101,49.49955000000005,-103.99184999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",8.35,null
5102,49.53601000000004,-104.07488999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",7.6499999999999995,null
5103,49.517860000000034,-103.74176999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",7.61,null
5104,49.415450000000064,-103.93714999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",6.77,null
5105,49.286260000000034,-102.32355999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",6.58,null
5106,49.911470000000065,-102.95495999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",6.5600000000000005,null
5107,51.15617000000003,-107.97707999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",6.260000000000001,null
5108,49.418770000000045,-103.65731999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",6.23,null
5109,49.41051000000005,-103.91626999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",6.12,null
5110,49.071830000000034,-107.60077999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",5.91,null
5111,50.339780000000076,-101.71320999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",5.66,null
5112,49.21427000000004,-103.94849999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",5.63,null
5113,49.53909000000004,-103.71983999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",5.6000000000000005,null
5114,49.45061000000004,-103.90414,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",5.59,null
5115,49.600930000000055,-104.03585999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",5.4,null
5116,49.128040000000055,-103.12148999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",5.319999999999999,null
5117,49.69310000000007,-101.65850999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",5.09,null
5118,51.12140000000005,-107.97912999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.99,null
5119,49.07526000000007,-102.94940999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.77,null
5120,49.46347000000002,-103.36791999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.760000000000001,null
5121,49.46589000000006,-104.01071999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.6899999999999995,null
5122,49.78644000000001,-103.03810999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.62,null
5123,49.071830000000034,-107.60077999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.5600000000000005,null
5124,49.09300000000007,-102.52341999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.47,null
5125,49.52334000000007,-103.32569999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.46,null
5126,49.01659000000005,-109.73132999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.32,null
5127,49.796940000000056,-103.03138999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.3,null
5128,49.390450000000044,-105.29932999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.279999999999999,null
5129,49.622690000000034,-102.73037999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.24,null
5130,49.546390000000024,-103.70845999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.130000000000001,null
5131,49.05634000000003,-102.12065999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",4.08,null
5132,49.026960000000024,-107.55423999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.9600000000000004,null
5133,49.47467000000006,-104.01718999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.7800000000000002,null
5134,49.026960000000024,-107.55423999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.74,null
5135,49.531820000000046,-103.66394999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.6900000000000004,null
5136,49.52369000000005,-103.40177999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.6799999999999997,null
5137,49.21427000000004,-103.94849999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.49,null
5138,49.520850000000046,-103.74675999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.29,null
5139,49.886060000000036,-104.23877999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.2800000000000002,null
5140,49.64156000000001,-101.59009999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.2800000000000002,null
5141,49.60147000000007,-103.03857999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.02,null
5142,50.187940000000026,-101.46750999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",3.01,null
5143,50.10001000000005,-103.44837999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.93,null
5144,49.507610000000064,-104.00859999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.91,null
5145,49.414450000000045,-104.08175999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.8400000000000003,null
5146,49.59431000000006,-103.56654999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.73,null
5147,49.49323000000004,-103.33563999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.7199999999999998,null
5148,49.20584000000007,-103.25502999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.71,null
5149,49.05965000000003,-102.79217999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.62,null
5150,49.134180000000065,-103.76435999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.62,null
5151,49.42664000000007,-103.05801999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.6,null
5152,49.41548000000006,-102.64839999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.58,null
5153,49.68500000000005,-103.32576999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.58,null
5154,50.00168000000008,-108.56265999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.56,null
5155,49.67986000000007,-103.34549999999997,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.56,null
5156,49.50290000000007,-103.35025999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.54,null
5157,49.25899000000004,-102.27285999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.54,null
5158,49.11628000000007,-103.43967999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.4899999999999998,null
5159,49.75812000000007,-101.94566999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.48,null
5160,49.13152000000009,-104.14151,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.45,null
5161,49.530430000000074,-103.32545999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.42,null
5162,49.663500000000056,-103.68104999999998,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.41,null
5163,49.549260000000054,-103.70257999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.39,null
5164,49.68765000000007,-103.41578999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.3800000000000003,null
5165,49.73657000000002,-104.81954999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.36,null
5166,50.17786000000006,-103.53443999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.35,null
5167,49.41885000000008,-102.57082999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.33,null
5168,49.499650000000024,-104.02210999999994,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.3,null
5169,50.41340000000008,-104.58753999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.29,null
5170,49.16951000000005,-109.75347,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.23,null
5171,51.13001000000003,-107.96025999999995,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.17,null
5172,49.27800000000007,-102.74746999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.16,null
5173,50.41340000000008,-104.58753999999999,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.16,null
5174,49.496320000000026,-103.98940999999996,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.1399999999999997,null
5175,49.77059000000003,-103.04614,null,"Yurkowski, M. M. (2021). Helium in Southern Saskatchewan: Geological Setting and Prospectivity. Saskatchewan Geological Survey Open File Report, 2021-2, 77 pp.",2.13,null
