longitude,latitude,elevation,emissivity_band10,emissivity_band11,emissivity_band12,emissivity_band13,emissivity_band14,emissivity_sdev_band10,emissivity_sdev_band11,emissivity_sdev_band12,emissivity_sdev_band13,emissivity_sdev_band14,land_water_map,ndvi,ndvi_sdev,num_obs,temperature,temperature_sdev
-111,70,152.28422152560083,967.4827586206897,967.5600835945663,965.6823406478579,971.5172413793103,967.0188087774295,93.65099268547544,79.2884012539185,85.33437826541275,57.98432601880878,71.62591431556949,0.03761755485893417,9.821316614420063,3.93730407523511,2.9299895506792057,27701.956112852666,1015.299895506792
-110,22,3.968,982.087,982.987,983.96,990.401,989.491,6.931,7.567,7.076,3.12,1.501,0.976,0.851,0.276,7.133,30006.996,401.592
-110,23,190.058,968.832,967.746,967.938,978.982,979.19,112.461,112.972,109.966,67.722,57.338,0.538,12.678,5.76,8.586,30741.859,495.762
-110,24,4.204,982.506,983.307,984.181,990.505,989.536,2.887,4.009,4.731,2.857,2.073,0.982,1.053,0.19,8.677,30175.107,354.365
-110,25,3.4290220820189274,979.1146161934805,979.2849631966351,980.1945320715037,987.540483701367,986.3711882229233,29.691903259726605,27.437434279705574,25.0,15.603575184016824,21.18086225026288,0.8401682439537329,3.853838065194532,1.725552050473186,6.574132492113565,30251.374342797055,413.99369085173504
-110,26,31.018934911242603,971.2899408284023,971.0307692307692,971.7278106508876,981.6662721893491,980.3218934911242,72.03431952662721,66.62011834319527,62.155029585798815,35.41775147928994,44.396449704142015,0.5775147928994083,8.544378698224852,4.260355029585799,7.4272189349112425,30712.834319526628,666.0958579881657
-110,27,274.635,965.797,964.668,964.227,972.525,971.378,147.703,139.724,140.626,82.594,92.133,0.011,30.147,16.69,9.907,31524.482,902.013
-110,28,657.784,967.802,968.063,967.758,973.061,972.121,139.663,116.07,110.247,77.824,92.833,0.001,39.919,20.187,8.87,31118.088,825.028
-110,29,851.166,969.142,968.396,967.557,972.498,971.283,127.024,112.774,111.986,82.734,99.888,0.006,34.706,14.28,11.262,31018.559,843.479
-110,30,1262.69,966.021,965.833,965.235,972.439,971.224,131.509,115.33,111.13,77.385,93.246,0.0,27.818,9.36,12.044,31064.591,1008.739
-110,31,1432.689,950.319,951.369,950.498,969.742,969.114,171.067,152.748,149.045,74.282,89.926,0.0,20.562,6.692,18.125,31350.12,1069.067
